Unnamed: 0,School Name,URL,City,State,svg_file_path
243,University of San Diego,http://sandiego.edu,San Diego,CA,logos/University_of_San_Diego/University_of_San_Diego.svg
244,Santa Rosa Junior College,http://santarosa.edu,Santa Rosa,CA,logos/Santa_Rosa_Junior_College/Santa_Rosa_Junior_College.svg
245,Santa Barbara City College,http://sbcc.edu,Santa Barbara,CA,logos/Santa_Barbara_City_College/Santa_Barbara_City_College.svg
246,School of Continuing Education,http://sce.edu,Anaheim,CA,logos/School_of_Continuing_Education/School_of_Continuing_Education.svg
247,Scripps College,http://scrippscollege.edu,Claremont,CA,logos/Scripps_College/Scripps_College.svg
248,Santa Clara University,http://scu.edu,Santa Clara,CA,logos/Santa_Clara_University/Santa_Clara_University.svg
249,Southern California University of Health Sciences,http://scuhs.edu,Whittier,CA,logos/Southern_California_University_of_Health_Sciences/Southern_California_University_of_Health_Sciences.svg
250,San Diego City College,http://sdcity.edu,San Diego,CA,logos/San_Diego_City_College/San_Diego_City_College.svg
251,San Diego Mesa College,http://sdmesa.edu,San Diego,CA,logos/San_Diego_Mesa_College/San_Diego_Mesa_College.svg
252,San Diego State University,http://sdsu.edu,San Diego,CA,logos/San_Diego_State_University/San_Diego_State_University.svg
253,San Francisco State University,http://sfsu.edu,San Francisco,CA,logos/San_Francisco_State_University/San_Francisco_State_University.svg
254,Shasta College,http://shastacollege.edu,Redding,CA,logos/Shasta_College/Shasta_College.svg
255,The Institute of Buddhist Studies,http://shin-ibs.edu,Berkeley,CA,logos/The_Institute_of_Buddhist_Studies/The_Institute_of_Buddhist_Studies.svg
256,Sierra College,http://sierracollege.edu,Rocklin,CA,logos/Sierra_College/Sierra_College.svg
257,Simpson University,http://simpsonu.edu,Redding,CA,logos/Simpson_University/Simpson_University.svg
258,College of the Siskiyous,http://siskiyous.edu,Weed,CA,logos/College_of_the_Siskiyous/College_of_the_Siskiyous.svg
259,San Jose State University,http://sjsu.edu,San Jose,CA,logos/San_Jose_State_University/San_Jose_State_University.svg
260,Starr King School for the Ministry,http://sksm.edu,Berkeley,CA,logos/Starr_King_School_for_the_Ministry/Starr_King_School_for_the_Ministry.svg
261,Skyline College,http://skylinecollege.edu,San Bruno,CA,logos/Skyline_College/Skyline_College.svg
262,Santa Monica College,http://smc.edu,Santa Monica,CA,logos/Santa_Monica_College/Santa_Monica_College.svg
263,San Mateo County Community College,http://smccd.edu,San Mateo,CA,Fail
264,Soka University of America,http://soka.edu,Aliso Viejo,CA,logos/Soka_University_of_America/Soka_University_of_America.svg
265,Solano Community College,http://solano.edu,(multiple locations),CA,Fail
266,Sonoma State University,http://sonoma.edu,Rohnert Park,CA,logos/Sonoma_State_University/Sonoma_State_University.svg
267,Stanford University,http://stanford.edu,Stanford,CA,logos/Stanford_University/Stanford_University.svg
268,Saint Mary's College,http://stmarys-ca.edu,Moraga,CA,logos/Saint_Mary_s_College/Saint_Mary_s_College.svg
269,Taft College,http://taftcollege.edu,Taft,CA,logos/Taft_College/Taft_College.svg
270,Touro University California,http://tu.edu,Vallejo,CA,logos/Touro_University_California/Touro_University_California.svg
271,University of California Davis,http://ucdavis.edu,Davis,CA,Fail
272,University of California Hastings College of the Law,http://uchastings.edu,San Francisco,CA,logos/University_of_California_Hastings_College_of_the_Law/University_of_California_Hastings_College_of_the_Law.svg
273,University of California Irvine,http://uci.edu,Irvine,CA,logos/University_of_California_Irvine/University_of_California_Irvine.svg
274,University of California Los Angeles,http://ucla.edu,Los Angeles,CA,logos/University_of_California_Los_Angeles/University_of_California_Los_Angeles.svg
275,University of California Los Angeles Extension,http://uclaextension.edu,Los Angeles,CA,logos/University_of_California_Los_Angeles_Extension/University_of_California_Los_Angeles_Extension.svg
276,University of California Merced,http://ucmerced.edu,Merced,CA,logos/University_of_California_Merced/University_of_California_Merced.svg
277,University of California,http://ucop.edu,Oakland,CA,logos/University_of_California/University_of_California.svg
278,University of California Press,http://ucpress.edu,(multiple locations),CA,logos/University_of_California_Press/University_of_California_Press.svg
279,University of California Riverside,http://ucr.edu,Riverside,CA,logos/University_of_California_Riverside/University_of_California_Riverside.svg
280,University of California Santa Barbara,http://ucsb.edu,Santa Barbara,CA,logos/University_of_California_Santa_Barbara/University_of_California_Santa_Barbara.svg
281,University of California Santa Cruz,http://ucsc.edu,Santa Cruz,CA,Fail
282,University of California Santa Cruz Silicon Valley Extension,http://ucsc-extension.edu,Santa Clara,CA,Fail
283,University of California San Diego,http://ucsd.edu,La Jolla,CA,logos/University_of_California_San_Diego/University_of_California_San_Diego.svg
284,University of California San Francisco,http://ucsf.edu,San Francisco,CA,logos/University_of_California_San_Francisco/University_of_California_San_Francisco.svg
285,University of California,http://universityofcalifornia.edu,Berkeley,CA,logos/University_of_California/University_of_California.svg
286,University of the Pacific,http://uop.edu,Stockton,CA,logos/University_of_the_Pacific/University_of_the_Pacific.svg
287,University of Southern California,http://usc.edu,Los Angeles,CA,logos/University_of_Southern_California/University_of_Southern_California.svg
288,University of San Francisco,http://usfca.edu,San Francisco,CA,logos/University_of_San_Francisco/University_of_San_Francisco.svg
289,San Bernardino Valley College,http://valleycollege.edu,San Bernardino,CA,logos/San_Bernardino_Valley_College/San_Bernardino_Valley_College.svg
290,Ventura College,http://venturacollege.edu,Ventura,CA,logos/Ventura_College/Ventura_College.svg
291,Victor Valley College,http://vvc.edu,Victorville,CA,logos/Victor_Valley_College/Victor_Valley_College.svg
292,West Coast Baptist College,http://wcbc.edu,Lancaster,CA,Fail
293,Western University of Health Sciences,http://westernu.edu,Pamona,CA,logos/Western_University_of_Health_Sciences/Western_University_of_Health_Sciences.svg
294,Westmont College,http://westmont.edu,Santa Barbara,CA,logos/Westmont_College/Westmont_College.svg
295,West Valley College,http://westvalley.edu,Saratoga,CA,logos/West_Valley_College/West_Valley_College.svg
296,West Hills Community College District,http://whccd.edu,Coalinga,CA,logos/West_Hills_Community_College_District/West_Hills_Community_College_District.svg
297,Whittier College,http://whittier.edu,Whittier,CA,logos/Whittier_College/Whittier_College.svg
298,West Los Angeles College,http://wlac.edu,Culver City,CA,logos/West_Los_Angeles_College/West_Los_Angeles_College.svg
299,Yuba Community College District,http://yccd.edu,Marysville,CA,logos/Yuba_Community_College_District/Yuba_Community_College_District.svg
300,Yosemite Community College District,http://yosemite.edu,Modesto,CA,logos/Yosemite_Community_College_District/Yosemite_Community_College_District.svg
301,Unitek College,http://unitekcollege.edu,Fremont,CA,logos/Unitek_College/Unitek_College.svg
302,Vanguard University,http://vanguard.edu,Costa Mesa,CA,logos/Vanguard_University/Vanguard_University.svg
303,Southwestern College,http://swcc.edu,Chula Vista,CA,logos/Southwestern_College/Southwestern_College.svg
304,Monterey Institute of International Studies,http://miis.edu,Monterey,CA,logos/Monterey_Institute_of_International_Studies/Monterey_Institute_of_International_Studies.svg
305,Adams State University,http://adams.edu,Alamosa,CO,logos/Adams_State_University/Adams_State_University.svg
306,Auraria Higher Education Center,http://ahec.edu,Denver,CO,Fail
307,Aims Community College,http://aims.edu,Greeley,CO,logos/Aims_Community_College/Aims_Community_College.svg
308,Arapahoe Community College,http://arapahoe.edu,Littleton,CO,logos/Arapahoe_Community_College/Arapahoe_Community_College.svg
309,Community College of Aurora,http://ccaurora.edu,(multiple locations),CO,logos/Community_College_of_Aurora/Community_College_of_Aurora.svg
310,Community College of Denver,http://ccd.edu,Denver,CO,logos/Community_College_of_Denver/Community_College_of_Denver.svg
311,Colorado Heights University,http://chu.edu,Denver,CO,logos/Colorado_Heights_University/Colorado_Heights_University.svg
312,University of Colorado Boulder,http://colorado.edu,Boulder,CO,logos/University_of_Colorado_Boulder/University_of_Colorado_Boulder.svg
313,Colorado College,http://coloradocollege.edu,Colorado Springs,CO,logos/Colorado_College/Colorado_College.svg
314,Colorado Mesa University,http://coloradomesa.edu,Grand Junction,CO,logos/Colorado_Mesa_University/Colorado_Mesa_University.svg
315,Colorado State University,http://colostate.edu,Fort Collins,CO,logos/Colorado_State_University/Colorado_State_University.svg
316,Colorado State University-Pueblo,http://colostate-pueblo.edu,Pueblo,CO,logos/Colorado_State_University_Pueblo/Colorado_State_University_Pueblo.svg
317,University of Denver,http://du.edu,Denver,CO,logos/University_of_Denver/University_of_Denver.svg
318,Fort Lewis College,http://fortlewis.edu,Durango,CO,logos/Fort_Lewis_College/Fort_Lewis_College.svg
319,Front Range Community College,http://frontrange.edu,Westminster,CO,logos/Front_Range_Community_College/Front_Range_Community_College.svg
320,Jones International University,http://jiu.edu,Centennial,CO,logos/Jones_International_University/Jones_International_University.svg
321,Colorado School of Mines,http://mines.edu,Golden,CO,logos/Colorado_School_of_Mines/Colorado_School_of_Mines.svg
322,Metropolitan State University of Denver,http://msudenver.edu,Denver,CO,logos/Metropolitan_State_University_of_Denver/Metropolitan_State_University_of_Denver.svg
323,Naropa University,http://naropa.edu,Boulder,CO,logos/Naropa_University/Naropa_University.svg
324,Pikes Peak Community College,http://ppcc.edu,Colorado Springs,CO,logos/Pikes_Peak_Community_College/Pikes_Peak_Community_College.svg
325,Pueblo Community College,http://pueblocc.edu,(multiple locations),CO,logos/Pueblo_Community_College/Pueblo_Community_College.svg
326,Redstone College,http://redstone.edu,Denver,CO,logos/Redstone_College/Redstone_College.svg
327,Regis University,http://regis.edu,Denver,CO,logos/Regis_University/Regis_University.svg
328,University of the Rockies,http://rockies.edu,Colorado Springs,CO,logos/University_of_the_Rockies/University_of_the_Rockies.svg
329,Red Rocks Community College,http://rrcc.edu,Lakewood,CO,logos/Red_Rocks_Community_College/Red_Rocks_Community_College.svg
330,William Howard Taft University,http://taft.edu,Denver,CO,logos/William_Howard_Taft_University/William_Howard_Taft_University.svg
331,University Corporation for Atmospheric Research,http://ucar.edu,Boulder,CO,logos/University_Corporation_for_Atmospheric_Research/University_Corporation_for_Atmospheric_Research.svg
332,University of Colorado Colorado Springs,http://uccs.edu,Colorado Springs,CO,Fail
333,University of Colorado Denver,http://ucdenver.edu,(multiple locations),CO,logos/University_of_Colorado_Denver/University_of_Colorado_Denver.svg
334,University of Northern Colorado,http://unco.edu,Greeley,CO,logos/University_of_Northern_Colorado/University_of_Northern_Colorado.svg
335,University of Colorado,http://cu.edu,Denver,CO,logos/University_of_Colorado/University_of_Colorado.svg
336,Western State Colorado University,http://western.edu,Gunnison,CO,logos/Western_State_Colorado_University/Western_State_Colorado_University.svg
337,Albertus Magnus College,http://albertus.edu,New Haven,CT,logos/Albertus_Magnus_College/Albertus_Magnus_College.svg
338,Asnuntuck Community College,http://asnuntuck.edu,Enfield,CT,logos/Asnuntuck_Community_College/Asnuntuck_Community_College.svg
339,Connecticut College,http://conncoll.edu,New London,CT,logos/Connecticut_College/Connecticut_College.svg
340,Eastern Connecticut State University,http://easternct.edu,Willimantic,CT,logos/Eastern_Connecticut_State_University/Eastern_Connecticut_State_University.svg
341,Fairfield University,http://fairfield.edu,Fairfield,CT,logos/Fairfield_University/Fairfield_University.svg
342,Goodwin College,http://goodwin.edu,East Hartfod,CT,logos/Goodwin_College/Goodwin_College.svg
343,University of Hartford,http://hartford.edu,West Hartford,CT,logos/University_of_Hartford/University_of_Hartford.svg
344,Hartford Seminary,http://hartsem.edu,Hartford,CT,logos/Hartford_Seminary/Hartford_Seminary.svg
345,University of New Haven,http://newhaven.edu,West Haven,CT,logos/University_of_New_Haven/University_of_New_Haven.svg
346,Queens University of Charlotte,http://quinnipiac.edu,Hamden,CT,logos/Queens_University_of_Charlotte/Queens_University_of_Charlotte.svg
347,Quinebaug Valley Community College,http://qvcc.edu,Danielson,CT,logos/Quinebaug_Valley_Community_College/Quinebaug_Valley_Community_College.svg
348,Sacred Heart University,http://sacredheart.edu,Fairfield,CT,Fail
349,Southern Connecticut State University,http://southernct.edu,New Haven,CT,logos/Southern_Connecticut_State_University/Southern_Connecticut_State_University.svg
350,Three Rivers Community College,http://threerivers.edu,Norwich,CT,logos/Three_Rivers_Community_College/Three_Rivers_Community_College.svg
351,Trinity College,http://trincoll.edu,Hartford,CT,Fail
352,Tunxis Community College,http://tunxis.edu,Farmington,CT,logos/Tunxis_Community_College/Tunxis_Community_College.svg
353,University of Connecticut Health Center,http://uchc.edu,Farmington,CT,logos/University_of_Connecticut_Health_Center/University_of_Connecticut_Health_Center.svg
354,University of Connecticut,http://uconn.edu,Storrs,CT,logos/University_of_Connecticut/University_of_Connecticut.svg
355,University of Saint Joseph Connecticut,http://usj.edu,West Hartford,CT,logos/University_of_Saint_Joseph_Connecticut/University_of_Saint_Joseph_Connecticut.svg
356,Western Connecticut State University,http://wcsu.edu,Danbury,CT,logos/Western_Connecticut_State_University/Western_Connecticut_State_University.svg
357,Wesleyan University,http://wesleyan.edu,Middletown,CT,logos/Wesleyan_University/Wesleyan_University.svg
358,Yale University,http://yale.edu,New Haven,CT,logos/Yale_University/Yale_University.svg
359,American University,http://american.edu,Washington,DC,logos/American_University/American_University.svg
360,Carnegie Institution for Science,http://carnegiescience.edu,Washington,DC,logos/Carnegie_Institution_for_Science/Carnegie_Institution_for_Science.svg
361,The Catholic University of America,http://cua.edu,Washington,DC,logos/The_Catholic_University_of_America/The_Catholic_University_of_America.svg
362,Gallaudet University,http://gallaudet.edu,Washington,DC,logos/Gallaudet_University/Gallaudet_University.svg
363,Georgetown University,http://georgetown.edu,Washington,DC,logos/Georgetown_University/Georgetown_University.svg
364,The George Washington University,http://gwu.edu,Washington,DC,logos/The_George_Washington_University/The_George_Washington_University.svg
