,Unnamed: 0,Name,URL,logo_wiki_page,logo_src,svg_file_path
128,129,Union Pacific,www.up.com,https://commons.wikimedia.org/wiki/File:Union_pacific_railroad_logo.svg,https://upload.wikimedia.org/wikipedia/commons/d/de/Union_pacific_railroad_logo.svg,logos/Union_Pacific/Union_Pacific.svg
129,130,Amgen,www.amgen.com,https://en.wikipedia.org/wiki/File:ARDOR_logo.svg,//upload.wikimedia.org/wikipedia/en/0/05/ARDOR_logo.svg,logos/Amgen/Amgen.svg
130,131,U.S. Bancorp,www.usbank.com,https://commons.wikimedia.org/wiki/File:U.S._Bancorp_logo.svg,https://upload.wikimedia.org/wikipedia/commons/c/c5/U.S._Bancorp_logo.svg,logos/U_S_Bancorp/U_S_Bancorp.svg
131,132,Staples,www.staples.com,"https://commons.wikimedia.org/wiki/File:Staples,_Inc._logo.svg",https://upload.wikimedia.org/wikipedia/commons/f/fe/Staples%2C_Inc._logo.svg,logos/Staples/Staples.svg
132,133,Danaher,www.danaher.com,https://en.wikipedia.org/wiki/File:Dell_Logo.svg,//upload.wikimedia.org/wikipedia/commons/4/48/Dell_Logo.svg,logos/Danaher/Danaher.svg
133,134,Whirlpool,www.whirlpoolcorp.com,https://commons.wikimedia.org/wiki/File:YouTube_Logo.svg,https://upload.wikimedia.org/wikipedia/commons/9/98/YouTube_Logo.svg,logos/Whirlpool/Whirlpool.svg
134,135,Aflac,www.aflac.com,http://logos.wikia.com/wiki/File:Aflac_2005_Logo.svg,Missing,Fail
135,136,AutoNation,www.autonation.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/AutoNation/AutoNation.svg
136,137,Progressive,www.progressive.com,https://commons.wikimedia.org/wiki/File:Progressive_Conservative_Party_of_Ontario_logo.svg,https://upload.wikimedia.org/wikipedia/commons/9/95/Progressive_Conservative_Party_of_Ontario_logo.svg,logos/Progressive/Progressive.svg
137,138,Abbott Laboratories,www.abbott.com,https://commons.wikimedia.org/wiki/File:Abbott_A_Promise_For_Life_Logo.svg,https://upload.wikimedia.org/wikipedia/commons/9/92/Abbott_A_Promise_For_Life_Logo.svg,logos/Abbott_Laboratories/Abbott_Laboratories.svg
138,139,Dollar General,www.dollargeneral.com,https://commons.wikimedia.org/wiki/File:Dollar_General_logo.svg,https://upload.wikimedia.org/wikipedia/commons/0/05/Dollar_General_logo.svg,logos/Dollar_General/Dollar_General.svg
139,140,Tenet Healthcare,www.tenethealth.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Tenet_Healthcare/Tenet_Healthcare.svg
140,141,Eli Lilly,www.lilly.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Eli_Lilly/Eli_Lilly.svg
141,142,Southwest Airlines,www.southwest.com,https://en.wikipedia.org/wiki/File:AB_Airlines_logo.svg,//upload.wikimedia.org/wikipedia/en/6/65/AB_Airlines_logo.svg,logos/Southwest_Airlines/Southwest_Airlines.svg
142,143,Penske Automotive Group,www.penskeautomotive.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Penske_Automotive_Group/Penske_Automotive_Group.svg
143,144,ManpowerGroup,www.manpowergroup.com,https://commons.wikimedia.org/wiki/File:Manpower_Inc._Logo.svg,https://upload.wikimedia.org/wikipedia/commons/1/1d/Manpower_Inc._Logo.svg,logos/ManpowerGroup/ManpowerGroup.svg
144,145,Kohl’s,www.kohlscorporation.com,https://commons.wikimedia.org/wiki/File:Kohl%27s_logo.svg,https://upload.wikimedia.org/wikipedia/commons/6/60/Kohl%27s_logo.svg,logos/Kohl_s/Kohl_s.svg
145,146,Starbucks,www.starbucks.com,http://logos.wikia.com/wiki/File:Starbucks_Coffee_Logo.svg,Missing,Fail
146,147,Paccar,www.paccar.com,https://commons.wikimedia.org/wiki/File:Paccar_Inc_logo.svg,https://upload.wikimedia.org/wikipedia/commons/7/7c/Paccar_Inc_logo.svg,logos/Paccar/Paccar.svg
147,148,Cummins,www.cummins.com,https://commons.wikimedia.org/wiki/File:KPIT_Cummins_logo.svg,https://upload.wikimedia.org/wikipedia/commons/2/25/KPIT_Cummins_logo.svg,logos/Cummins/Cummins.svg
148,149,Altria Group,www.altria.com,https://en.wikipedia.org/wiki/File:KGK_Group_logo.svg,//upload.wikimedia.org/wikipedia/en/3/38/KGK_Group_logo.svg,logos/Altria_Group/Altria_Group.svg
149,150,Xerox,www.xerox.com,https://commons.wikimedia.org/wiki/File:Xerox_Logo.svg,https://upload.wikimedia.org/wikipedia/commons/6/62/Xerox_Logo.svg,logos/Xerox/Xerox.svg
150,151,Kimberly-Clark,www.kimberly-clark.com,https://en.wikipedia.org/wiki/File:Kimberly-Clark_logo.svg,//upload.wikimedia.org/wikipedia/en/8/88/Kimberly-Clark_logo.svg,logos/Kimberly_Clark/Kimberly_Clark.svg
151,152,Hartford Financial Services Group,www.thehartford.com,https://commons.wikimedia.org/wiki/File:Zurich_Insurance_Group_logo.svg,https://upload.wikimedia.org/wikipedia/commons/e/ec/Zurich_Insurance_Group_logo.svg,logos/Hartford_Financial_Services_Group/Hartford_Financial_Services_Group.svg
152,153,Kraft Heinz,www.kraftheinzcompany.com,https://commons.wikimedia.org/wiki/File:Kraft_logo.svg,https://upload.wikimedia.org/wikipedia/commons/f/fd/Kraft_logo.svg,logos/Kraft_Heinz/Kraft_Heinz.svg
